# validation_accuracy,testing_accuracy,activation,structure,init_learning_rate,learning_type,regulizer,model
80.48359240069085,87.19723183391004,logistic,63-36-27,0.4,adaptive,0.4,
80.48359240069085,86.96655132641293,logistic,63-36-27,0.5,adaptive,0.4,
80.48359240069085,96.1361014994233,logistic,63-36-27,0.01,adaptive,0.005,
80.48359240069085,86.96655132641293,logistic,63-36-27,0.04,adaptive,0.4,
80.48359240069085,94.63667820069203,logistic,63-36-27,0.007,adaptive,0.0001,
80.48359240069085,87.13956170703575,logistic,63-36-27,0.0001,adaptive,0.4,
80.48359240069085,98.55824682814303,logistic,63-36-27,0.0001,adaptive,0.01,
80.48359240069085,97.11649365628604,logistic,63-36-27,0.0004,adaptive,0.004,
80.48359240069085,98.0392156862745,logistic,63-36-27,0.0007,adaptive,0.005,
80.48359240069085,96.1361014994233,logistic,63-36-27,0.0007,adaptive,0.0004,
80.48359240069085,99.88465974625143,logistic,63-51-39-27,0.1,adaptive,0.04,
80.48359240069085,100.0,logistic,63-51-39-27,0.4,adaptive,0.04,
80.48359240069085,99.88465974625143,logistic,63-51-39-27,0.4,adaptive,0.0005,
80.48359240069085,89.44636678200692,logistic,63-51-39-27,0.7,adaptive,0.5,
80.48359240069085,99.65397923875432,logistic,63-51-39-27,0.7,adaptive,0.001,
80.48359240069085,100.0,logistic,63-51-39-27,0.7,adaptive,0.0005,
80.48359240069085,88.75432525951558,logistic,63-51-39-27,0.07,adaptive,0.5,
80.48359240069085,99.30795847750865,logistic,63-51-39-27,0.07,adaptive,0.04,
80.48359240069085,86.27450980392157,logistic,63-51-39-27,0.001,adaptive,0.7,
80.48359240069085,89.33102652825836,logistic,63-51-39-27,0.004,adaptive,0.5,
80.48359240069085,89.2156862745098,logistic,63-51-39-27,0.007,adaptive,0.5,
80.48359240069085,99.01960784313727,logistic,63-51-39-27,0.007,adaptive,0.01,
80.48359240069085,99.25028835063438,logistic,63-51-39-27,0.0005,adaptive,0.05,
80.48359240069085,88.63898500576701,logistic,63-42-27-27,0.07,adaptive,0.5,
80.48359240069085,88.46597462514417,logistic,63-42-27-27,0.001,adaptive,0.5,
80.48359240069085,97.11649365628604,logistic,63-42-27-27,0.001,adaptive,0.0005,
80.48359240069085,86.56286043829297,logistic,63-42-27-27,0.004,adaptive,0.7,
80.48359240069085,97.34717416378315,logistic,63-42-27-27,0.004,adaptive,0.0004,
80.48359240069085,85.81314878892734,logistic,63-42-27-27,0.005,adaptive,0.7,
80.48359240069085,98.6159169550173,logistic,63-42-27-27,0.0001,adaptive,0.04,
80.48359240069085,96.19377162629758,logistic,63-42-27-27,0.0005,adaptive,0.01,
80.48359240069085,87.08189158016147,relu,63-18-27,0.4,adaptive,0.4,
80.48359240069085,88.23529411764706,relu,63-18-27,0.4,adaptive,0.0001,
80.48359240069085,85.81314878892734,relu,63-18-27,0.4,adaptive,0.0004,
80.48359240069085,82.81430219146482,relu,63-18-27,0.5,adaptive,0.7,
80.48359240069085,84.83275663206459,relu,63-18-27,0.05,adaptive,0.4,
80.48359240069085,87.5432525951557,relu,63-18-27,0.05,adaptive,0.7,
80.48359240069085,86.10149942329873,relu,63-18-27,0.001,adaptive,0.1,
80.48359240069085,86.4475201845444,relu,63-18-27,0.004,adaptive,0.001,
80.48359240069085,92.2722029988466,relu,63-18-27,0.004,adaptive,0.007,
80.48359240069085,89.56170703575548,relu,63-18-27,0.005,adaptive,0.004,
80.48359240069085,86.33217993079585,relu,63-18-27,0.0001,adaptive,0.4,
80.48359240069085,92.7912341407151,relu,63-18-27,0.0004,adaptive,0.004,
80.48359240069085,90.8881199538639,relu,63-18-27,0.0004,adaptive,0.0001,
80.48359240069085,91.23414071510958,relu,63-18-27,0.0007,adaptive,0.0004,
80.48359240069085,95.32871972318338,relu,63-36-27,0.1,adaptive,0.01,
80.48359240069085,95.09803921568627,relu,63-36-27,0.1,adaptive,0.0001,
80.48359240069085,95.90542099192618,relu,63-36-27,0.1,adaptive,0.0004,
80.48359240069085,94.40599769319492,relu,63-36-27,0.01,adaptive,0.007,
80.48359240069085,93.6562860438293,relu,63-36-27,0.04,adaptive,0.0004,
80.48359240069085,93.59861591695503,relu,63-36-27,0.07,adaptive,0.0005,
80.48359240069085,93.59861591695503,relu,63-36-27,0.001,adaptive,0.005,
80.48359240069085,94.57900807381776,relu,63-36-27,0.001,adaptive,0.0004,
80.48359240069085,93.6562860438293,relu,63-36-27,0.007,adaptive,0.001,
80.48359240069085,91.98385236447521,relu,63-36-27,0.0001,adaptive,0.0005,
80.48359240069085,92.44521337946944,relu,63-36-27,0.0005,adaptive,0.004,
80.48359240069085,91.6955017301038,relu,63-36-27,0.0005,adaptive,0.007,
80.48359240069085,97.34717416378315,relu,63-51-39-27,0.1,adaptive,0.07,
80.48359240069085,95.5594002306805,relu,63-51-39-27,0.1,adaptive,0.001,
80.48359240069085,96.25144175317186,relu,63-51-39-27,0.4,adaptive,0.01,
80.48359240069085,96.30911188004615,relu,63-51-39-27,0.4,adaptive,0.05,
80.48359240069085,97.11649365628604,relu,63-51-39-27,0.4,adaptive,0.001,
80.48359240069085,95.73241061130334,relu,63-51-39-27,0.5,adaptive,0.5,
80.48359240069085,99.53863898500576,relu,63-51-39-27,0.5,adaptive,0.01,
80.48359240069085,93.88696655132641,relu,63-51-39-27,0.5,adaptive,0.04,
80.48359240069085,99.65397923875432,relu,63-51-39-27,0.05,adaptive,0.07,
80.48359240069085,93.19492502883506,relu,63-51-39-27,0.05,adaptive,0.005,
80.48359240069085,95.27104959630911,relu,63-51-39-27,0.007,adaptive,0.0004,
80.48359240069085,96.1361014994233,relu,63-51-39-27,0.0001,adaptive,0.7,
80.48359240069085,99.59630911188005,relu,63-51-39-27,0.0001,adaptive,0.01,
80.48359240069085,96.25144175317186,relu,63-51-39-27,0.0001,adaptive,0.0001,
80.48359240069085,98.38523644752019,relu,63-51-39-27,0.0004,adaptive,0.004,
80.48359240069085,96.02076124567473,relu,63-51-39-27,0.0004,adaptive,0.007,
80.48359240069085,96.07843137254902,relu,63-51-39-27,0.0005,adaptive,0.05,
80.48359240069085,95.5594002306805,relu,63-51-39-27,0.0007,adaptive,0.5,
80.48359240069085,96.42445213379469,relu,63-51-39-27,0.0007,adaptive,0.04,
80.48359240069085,92.38754325259517,relu,63-42-27-27,0.1,adaptive,0.1,
80.48359240069085,89.85005767012687,relu,63-42-27-27,0.4,adaptive,0.04,
80.48359240069085,93.31026528258363,relu,63-42-27-27,0.7,adaptive,0.1,
80.48359240069085,92.2722029988466,relu,63-42-27-27,0.7,adaptive,0.5,
80.48359240069085,96.02076124567473,relu,63-42-27-27,0.01,adaptive,0.1,
80.48359240069085,91.81084198385237,relu,63-42-27-27,0.01,adaptive,0.0005,
80.48359240069085,94.52133794694349,relu,63-42-27-27,0.05,adaptive,0.7,
80.48359240069085,94.34832756632065,relu,63-42-27-27,0.05,adaptive,0.05,
80.48359240069085,93.31026528258363,relu,63-42-27-27,0.07,adaptive,0.0001,
80.48359240069085,89.96539792387543,relu,63-42-27-27,0.005,adaptive,0.07,
80.48359240069085,94.05997693194925,relu,63-42-27-27,0.007,adaptive,0.01,
80.48359240069085,91.98385236447521,relu,63-42-27-27,0.007,adaptive,0.0007,
80.48359240069085,92.38754325259517,relu,63-42-27-27,0.0001,adaptive,0.01,
80.48359240069085,92.73356401384083,relu,63-42-27-27,0.0004,adaptive,0.05,
80.31088082901555,93.19492502883506,tanh,63-18-27,0.4,adaptive,0.001,
80.31088082901555,92.2722029988466,tanh,63-18-27,0.7,adaptive,0.0007,
80.31088082901555,93.02191464821222,tanh,63-18-27,0.04,adaptive,0.0001,
80.31088082901555,94.57900807381776,tanh,63-18-27,0.04,adaptive,0.0007,
80.31088082901555,95.040369088812,tanh,63-18-27,0.07,adaptive,0.0004,
80.31088082901555,93.59861591695503,tanh,63-18-27,0.001,adaptive,0.01,
80.31088082901555,93.6562860438293,tanh,63-18-27,0.001,adaptive,0.04,
80.31088082901555,94.57900807381776,tanh,63-18-27,0.0005,adaptive,0.004,
80.31088082901555,93.71395617070357,tanh,63-18-27,0.0005,adaptive,0.0005,
80.31088082901555,94.40599769319492,tanh,63-18-27,0.0007,adaptive,0.07,
80.31088082901555,98.73125720876585,tanh,63-36-27,0.1,adaptive,0.007,
80.31088082901555,99.94232987312573,tanh,63-36-27,0.7,adaptive,0.01,
80.31088082901555,98.96193771626297,tanh,63-36-27,0.7,adaptive,0.07,
80.31088082901555,99.19261822376009,tanh,63-36-27,0.07,adaptive,0.04,
80.31088082901555,98.21222606689734,tanh,63-36-27,0.07,adaptive,0.05,
80.31088082901555,99.7116493656286,tanh,63-36-27,0.001,adaptive,0.0007,
80.31088082901555,99.7116493656286,tanh,63-36-27,0.004,adaptive,0.01,
80.31088082901555,99.53863898500576,tanh,63-36-27,0.004,adaptive,0.04,
80.31088082901555,99.48096885813149,tanh,63-36-27,0.004,adaptive,0.05,
80.31088082901555,99.88465974625143,tanh,63-36-27,0.005,adaptive,0.001,
80.31088082901555,99.88465974625143,tanh,63-36-27,0.0001,adaptive,0.01,
80.31088082901555,99.07727797001154,tanh,63-36-27,0.0004,adaptive,0.05,
80.31088082901555,99.01960784313727,tanh,63-36-27,0.0005,adaptive,0.04,
80.31088082901555,98.15455594002307,tanh,63-36-27,0.0005,adaptive,0.007,
80.31088082901555,100.0,tanh,63-51-39-27,0.5,adaptive,0.05,
80.31088082901555,99.94232987312573,tanh,63-51-39-27,0.7,adaptive,0.01,
80.31088082901555,100.0,tanh,63-51-39-27,0.7,adaptive,0.04,
80.31088082901555,100.0,tanh,63-51-39-27,0.01,adaptive,0.004,
80.31088082901555,99.65397923875432,tanh,63-51-39-27,0.04,adaptive,0.005,
80.31088082901555,100.0,tanh,63-51-39-27,0.07,adaptive,0.0005,
80.31088082901555,100.0,tanh,63-51-39-27,0.005,adaptive,0.005,
80.31088082901555,100.0,tanh,63-51-39-27,0.007,adaptive,0.04,
80.31088082901555,100.0,tanh,63-51-39-27,0.0001,adaptive,0.04,
80.31088082901555,100.0,tanh,63-51-39-27,0.0007,adaptive,0.001,
80.31088082901555,99.88465974625143,tanh,63-42-27-27,0.1,adaptive,0.01,
80.31088082901555,99.94232987312573,tanh,63-42-27-27,0.4,adaptive,0.1,
80.31088082901555,99.88465974625143,tanh,63-42-27-27,0.5,adaptive,0.04,
80.31088082901555,99.88465974625143,tanh,63-42-27-27,0.7,adaptive,0.04,
80.31088082901555,99.30795847750865,tanh,63-42-27-27,0.7,adaptive,0.001,
80.31088082901555,99.65397923875432,tanh,63-42-27-27,0.01,adaptive,0.1,
80.31088082901555,99.59630911188005,tanh,63-42-27-27,0.01,adaptive,0.05,
80.31088082901555,99.94232987312573,tanh,63-42-27-27,0.01,adaptive,0.07,
80.31088082901555,100.0,tanh,63-42-27-27,0.04,adaptive,0.0007,
80.31088082901555,99.65397923875432,tanh,63-42-27-27,0.05,adaptive,0.04,
80.31088082901555,100.0,tanh,63-42-27-27,0.05,adaptive,0.004,
80.31088082901555,99.59630911188005,tanh,63-42-27-27,0.007,adaptive,0.1,
80.31088082901555,100.0,tanh,63-42-27-27,0.0001,adaptive,0.01,
80.31088082901555,99.65397923875432,tanh,63-42-27-27,0.0001,adaptive,0.05,
80.31088082901555,85.40945790080738,logistic,63-18-27,0.4,adaptive,0.4,
80.31088082901555,90.3114186851211,logistic,63-18-27,0.7,adaptive,0.005,
80.31088082901555,85.29411764705883,logistic,63-18-27,0.01,adaptive,0.4,
80.31088082901555,90.94579008073818,logistic,63-18-27,0.01,adaptive,0.0004,
80.31088082901555,86.90888119953864,logistic,63-18-27,0.04,adaptive,0.001,
80.31088082901555,91.92618223760091,logistic,63-18-27,0.04,adaptive,0.0004,
80.31088082901555,89.73471741637832,logistic,63-18-27,0.05,adaptive,0.005,
80.31088082901555,89.96539792387543,logistic,63-18-27,0.05,adaptive,0.0005,
80.31088082901555,84.37139561707035,logistic,63-18-27,0.07,adaptive,0.5,
80.31088082901555,87.5432525951557,logistic,63-18-27,0.07,adaptive,0.004,
80.31088082901555,85.81314878892734,logistic,63-18-27,0.001,adaptive,0.4,
80.31088082901555,90.65743944636678,logistic,63-18-27,0.001,adaptive,0.005,
80.31088082901555,91.23414071510958,logistic,63-18-27,0.001,adaptive,0.007,
80.31088082901555,92.09919261822375,logistic,63-18-27,0.004,adaptive,0.001,
80.31088082901555,91.63783160322953,logistic,63-18-27,0.007,adaptive,0.0001,
80.31088082901555,90.02306805074971,logistic,63-18-27,0.007,adaptive,0.0007,
80.31088082901555,91.81084198385237,logistic,63-18-27,0.0001,adaptive,0.004,
80.31088082901555,95.50173010380622,logistic,63-36-27,0.5,adaptive,0.004,
80.31088082901555,87.37024221453287,logistic,63-36-27,0.7,adaptive,0.4,
80.31088082901555,97.98154555940023,logistic,63-36-27,0.01,adaptive,0.007,
80.31088082901555,95.50173010380622,logistic,63-36-27,0.005,adaptive,0.005,
80.31088082901555,95.67474048442907,logistic,63-36-27,0.005,adaptive,0.0001,
80.31088082901555,94.92502883506344,logistic,63-36-27,0.007,adaptive,0.0005,
80.31088082901555,96.88581314878893,logistic,63-36-27,0.0001,adaptive,0.001,
80.31088082901555,96.77047289504037,logistic,63-36-27,0.0005,adaptive,0.007,
80.31088082901555,86.96655132641293,logistic,63-36-27,0.0007,adaptive,0.4,
80.31088082901555,98.84659746251442,logistic,63-36-27,0.0007,adaptive,0.004,
80.31088082901555,100.0,logistic,63-51-39-27,0.1,adaptive,0.0007,
80.31088082901555,85.98615916955016,logistic,63-51-39-27,0.4,adaptive,0.7,
80.31088082901555,99.82698961937716,logistic,63-51-39-27,0.4,adaptive,0.007,
80.31088082901555,86.56286043829297,logistic,63-51-39-27,0.5,adaptive,0.7,
80.31088082901555,99.94232987312573,logistic,63-51-39-27,0.07,adaptive,0.007,
80.31088082901555,99.7116493656286,logistic,63-51-39-27,0.001,adaptive,0.007,
80.31088082901555,85.87081891580162,logistic,63-51-39-27,0.005,adaptive,0.7,
80.31088082901555,86.10149942329873,logistic,63-51-39-27,0.007,adaptive,0.7,
80.31088082901555,97.11649365628604,logistic,63-42-27-27,0.5,adaptive,0.005,
80.31088082901555,95.38638985005767,logistic,63-42-27-27,0.5,adaptive,0.0005,
80.31088082901555,96.53979238754326,logistic,63-42-27-27,0.04,adaptive,0.007,
80.31088082901555,85.81314878892734,logistic,63-42-27-27,0.05,adaptive,0.7,
80.31088082901555,98.67358708189158,logistic,63-42-27-27,0.005,adaptive,0.0001,
80.31088082901555,86.62053056516724,logistic,63-42-27-27,0.0001,adaptive,0.7,
80.31088082901555,87.5432525951557,relu,63-18-27,0.1,adaptive,0.7,
80.31088082901555,86.96655132641293,relu,63-18-27,0.1,adaptive,0.007,
80.31088082901555,87.3125720876586,relu,63-18-27,0.5,adaptive,0.07,
80.31088082901555,88.23529411764706,relu,63-18-27,0.5,adaptive,0.007,
80.31088082901555,87.77393310265282,relu,63-18-27,0.5,adaptive,0.0007,
80.31088082901555,86.159169550173,relu,63-18-27,0.7,adaptive,0.7,
80.31088082901555,84.02537485582468,relu,63-18-27,0.7,adaptive,0.0001,
80.31088082901555,89.61937716262976,relu,63-18-27,0.01,adaptive,0.05,
80.31088082901555,92.50288350634371,relu,63-18-27,0.01,adaptive,0.001,
80.31088082901555,86.21683967704729,relu,63-18-27,0.07,adaptive,0.07,
80.31088082901555,89.04267589388697,relu,63-18-27,0.001,adaptive,0.007,
80.31088082901555,85.81314878892734,relu,63-18-27,0.004,adaptive,0.7,
80.31088082901555,87.94694348327566,relu,63-18-27,0.004,adaptive,0.0007,
80.31088082901555,88.52364475201846,relu,63-18-27,0.007,adaptive,0.04,
80.31088082901555,87.25490196078431,relu,63-18-27,0.007,adaptive,0.001,
80.31088082901555,88.06228373702422,relu,63-18-27,0.007,adaptive,0.004,
80.31088082901555,90.19607843137256,relu,63-18-27,0.007,adaptive,0.0005,
80.31088082901555,88.92733564013841,relu,63-18-27,0.0001,adaptive,0.01,
80.31088082901555,87.08189158016147,relu,63-18-27,0.0001,adaptive,0.004,
80.31088082901555,92.84890426758939,relu,63-18-27,0.0001,adaptive,0.0001,
80.31088082901555,88.4083044982699,relu,63-18-27,0.0004,adaptive,0.005,
80.31088082901555,89.56170703575548,relu,63-18-27,0.0005,adaptive,0.0005,
80.31088082901555,94.29065743944636,relu,63-36-27,0.7,adaptive,0.001,
80.31088082901555,96.02076124567473,relu,63-36-27,0.04,adaptive,0.004,
80.31088082901555,93.77162629757785,relu,63-36-27,0.001,adaptive,0.01,
80.31088082901555,92.21453287197232,relu,63-36-27,0.005,adaptive,0.005,
80.31088082901555,94.63667820069203,relu,63-36-27,0.005,adaptive,0.0001,
80.31088082901555,94.00230680507498,relu,63-36-27,0.0004,adaptive,0.0007,
80.31088082901555,93.6562860438293,relu,63-36-27,0.0005,adaptive,0.04,
80.31088082901555,93.6562860438293,relu,63-36-27,0.0005,adaptive,0.0005,
80.31088082901555,94.63667820069203,relu,63-51-39-27,0.1,adaptive,0.0001,
80.31088082901555,98.44290657439446,relu,63-51-39-27,0.01,adaptive,0.01,
80.31088082901555,95.67474048442907,relu,63-51-39-27,0.04,adaptive,0.05,
80.31088082901555,94.92502883506344,relu,63-51-39-27,0.05,adaptive,0.1,
80.31088082901555,98.67358708189158,relu,63-51-39-27,0.05,adaptive,0.04,
80.31088082901555,92.7912341407151,relu,63-51-39-27,0.07,adaptive,0.04,
80.31088082901555,94.69434832756633,relu,63-51-39-27,0.07,adaptive,0.0001,
80.31088082901555,94.00230680507498,relu,63-51-39-27,0.001,adaptive,0.007,
80.31088082901555,99.88465974625143,relu,63-51-39-27,0.001,adaptive,0.0005,
80.31088082901555,94.63667820069203,relu,63-51-39-27,0.004,adaptive,0.05,
80.31088082901555,95.44405997693195,relu,63-51-39-27,0.005,adaptive,0.005,
80.31088082901555,93.31026528258363,relu,63-51-39-27,0.005,adaptive,0.0001,
80.31088082901555,96.48212226066897,relu,63-51-39-27,0.007,adaptive,0.007,
80.31088082901555,94.92502883506344,relu,63-51-39-27,0.007,adaptive,0.0007,
80.31088082901555,95.96309111880046,relu,63-51-39-27,0.0001,adaptive,0.04,
80.31088082901555,96.88581314878893,relu,63-51-39-27,0.0001,adaptive,0.0004,
80.31088082901555,96.07843137254902,relu,63-51-39-27,0.0005,adaptive,0.005,
80.31088082901555,92.73356401384083,relu,63-42-27-27,0.4,adaptive,0.5,
80.31088082901555,93.77162629757785,relu,63-42-27-27,0.4,adaptive,0.0001,
80.31088082901555,96.77047289504037,relu,63-42-27-27,0.5,adaptive,0.0001,
80.31088082901555,93.54094579008074,relu,63-42-27-27,0.5,adaptive,0.0004,
80.31088082901555,90.71510957324107,relu,63-42-27-27,0.7,adaptive,0.05,
80.31088082901555,93.77162629757785,relu,63-42-27-27,0.7,adaptive,0.005,
80.31088082901555,90.83044982698962,relu,63-42-27-27,0.01,adaptive,0.05,
80.31088082901555,99.01960784313727,relu,63-42-27-27,0.01,adaptive,0.0007,
80.31088082901555,95.040369088812,relu,63-42-27-27,0.04,adaptive,0.7,
80.31088082901555,89.90772779700116,relu,63-42-27-27,0.04,adaptive,0.05,
80.31088082901555,96.82814302191464,relu,63-42-27-27,0.04,adaptive,0.007,
80.31088082901555,95.15570934256056,relu,63-42-27-27,0.05,adaptive,0.5,
80.31088082901555,94.11764705882352,relu,63-42-27-27,0.05,adaptive,0.005,
80.31088082901555,92.7912341407151,relu,63-42-27-27,0.05,adaptive,0.0001,
80.31088082901555,90.19607843137256,relu,63-42-27-27,0.07,adaptive,0.04,
80.31088082901555,93.54094579008074,relu,63-42-27-27,0.001,adaptive,0.004,
80.31088082901555,90.19607843137256,relu,63-42-27-27,0.004,adaptive,0.001,
80.31088082901555,93.88696655132641,relu,63-42-27-27,0.005,adaptive,0.04,
80.31088082901555,91.11880046136102,relu,63-42-27-27,0.007,adaptive,0.004,
80.31088082901555,90.08073817762399,relu,63-42-27-27,0.007,adaptive,0.0004,
80.31088082901555,90.94579008073818,relu,63-42-27-27,0.0004,adaptive,0.01,
80.31088082901555,94.92502883506344,relu,63-42-27-27,0.0004,adaptive,0.04,
80.31088082901555,93.54094579008074,relu,63-42-27-27,0.0005,adaptive,0.01,
80.31088082901555,92.04152249134948,relu,63-42-27-27,0.0005,adaptive,0.0001,
80.31088082901555,93.3679354094579,relu,63-42-27-27,0.0007,adaptive,0.07,
80.31088082901555,95.6170703575548,relu,63-42-27-27,0.0007,adaptive,0.001,
80.13816925734024,94.57900807381776,tanh,63-18-27,0.01,adaptive,0.0005,
80.13816925734024,93.77162629757785,tanh,63-18-27,0.07,adaptive,0.007,
80.13816925734024,93.6562860438293,tanh,63-18-27,0.001,adaptive,0.0007,
80.13816925734024,93.19492502883506,tanh,63-18-27,0.005,adaptive,0.001,
80.13816925734024,94.05997693194925,tanh,63-18-27,0.0001,adaptive,0.0005,
80.13816925734024,91.75317185697808,tanh,63-18-27,0.0004,adaptive,0.004,
80.13816925734024,99.48096885813149,tanh,63-36-27,0.1,adaptive,0.005,
80.13816925734024,99.82698961937716,tanh,63-36-27,0.1,adaptive,0.0007,
80.13816925734024,100.0,tanh,63-36-27,0.04,adaptive,0.0004,
80.13816925734024,99.13494809688581,tanh,63-36-27,0.004,adaptive,0.001,
80.13816925734024,99.94232987312573,tanh,63-36-27,0.004,adaptive,0.005,
80.13816925734024,100.0,tanh,63-36-27,0.005,adaptive,0.0004,
80.13816925734024,99.01960784313727,tanh,63-36-27,0.0001,adaptive,0.04,
80.13816925734024,100.0,tanh,63-36-27,0.0005,adaptive,0.004,
80.13816925734024,99.19261822376009,tanh,63-36-27,0.0005,adaptive,0.0005,
80.13816925734024,100.0,tanh,63-51-39-27,0.1,adaptive,0.04,
80.13816925734024,100.0,tanh,63-51-39-27,0.1,adaptive,0.004,
80.13816925734024,100.0,tanh,63-51-39-27,0.1,adaptive,0.0004,
80.13816925734024,100.0,tanh,63-51-39-27,0.01,adaptive,0.001,
80.13816925734024,100.0,tanh,63-51-39-27,0.04,adaptive,0.0005,
80.13816925734024,100.0,tanh,63-51-39-27,0.04,adaptive,0.0007,
80.13816925734024,100.0,tanh,63-51-39-27,0.001,adaptive,0.004,
80.13816925734024,100.0,tanh,63-51-39-27,0.004,adaptive,0.004,
80.13816925734024,99.82698961937716,tanh,63-51-39-27,0.005,adaptive,0.0004,
80.13816925734024,100.0,tanh,63-51-39-27,0.0001,adaptive,0.001,
80.13816925734024,100.0,tanh,63-51-39-27,0.0004,adaptive,0.001,
80.13816925734024,100.0,tanh,63-51-39-27,0.0004,adaptive,0.005,
80.13816925734024,100.0,tanh,63-51-39-27,0.0007,adaptive,0.005,
80.13816925734024,100.0,tanh,63-42-27-27,0.1,adaptive,0.001,
80.13816925734024,100.0,tanh,63-42-27-27,0.1,adaptive,0.005,
80.13816925734024,99.19261822376009,tanh,63-42-27-27,0.7,adaptive,0.01,
80.13816925734024,99.88465974625143,tanh,63-42-27-27,0.7,adaptive,0.07,
80.13816925734024,99.59630911188005,tanh,63-42-27-27,0.7,adaptive,0.007,
80.13816925734024,98.6159169550173,tanh,63-42-27-27,0.01,adaptive,0.04,
80.13816925734024,99.48096885813149,tanh,63-42-27-27,0.01,adaptive,0.0001,
80.13816925734024,100.0,tanh,63-42-27-27,0.04,adaptive,0.0005,
80.13816925734024,99.94232987312573,tanh,63-42-27-27,0.001,adaptive,0.005,
80.13816925734024,100.0,tanh,63-42-27-27,0.001,adaptive,0.0007,
80.13816925734024,99.82698961937716,tanh,63-42-27-27,0.007,adaptive,0.005,
80.13816925734024,99.13494809688581,tanh,63-42-27-27,0.0001,adaptive,0.001,
80.13816925734024,99.94232987312573,tanh,63-42-27-27,0.0004,adaptive,0.01,
80.13816925734024,99.59630911188005,tanh,63-42-27-27,0.0005,adaptive,0.005,
80.13816925734024,93.07958477508652,logistic,63-18-27,0.4,adaptive,0.0005,
80.13816925734024,89.2156862745098,logistic,63-18-27,0.5,adaptive,0.0004,
80.13816925734024,90.08073817762399,logistic,63-18-27,0.5,adaptive,0.0005,
80.13816925734024,90.48442906574394,logistic,63-18-27,0.7,adaptive,0.007,
80.13816925734024,90.3114186851211,logistic,63-18-27,0.01,adaptive,0.004,
80.13816925734024,85.81314878892734,logistic,63-18-27,0.04,adaptive,0.4,
80.13816925734024,91.4071510957324,logistic,63-18-27,0.004,adaptive,0.0001,
80.13816925734024,90.54209919261822,logistic,63-18-27,0.005,adaptive,0.0004,
80.13816925734024,91.98385236447521,logistic,63-18-27,0.0004,adaptive,0.004,
80.13816925734024,84.71741637831603,logistic,63-18-27,0.0007,adaptive,0.5,
80.13816925734024,97.11649365628604,logistic,63-36-27,0.4,adaptive,0.0001,
80.13816925734024,83.50634371395617,logistic,63-36-27,0.7,adaptive,0.7,
80.13816925734024,98.55824682814303,logistic,63-36-27,0.7,adaptive,0.01,
80.13816925734024,95.44405997693195,logistic,63-36-27,0.01,adaptive,0.0001,
80.13816925734024,96.36678200692042,logistic,63-36-27,0.04,adaptive,0.0007,
80.13816925734024,96.65513264129181,logistic,63-36-27,0.05,adaptive,0.0001,
80.13816925734024,94.00230680507498,logistic,63-36-27,0.05,adaptive,0.0004,
80.13816925734024,87.48558246828144,logistic,63-36-27,0.07,adaptive,0.4,
80.13816925734024,94.80968858131487,logistic,63-36-27,0.07,adaptive,0.0007,
80.13816925734024,96.42445213379469,logistic,63-36-27,0.001,adaptive,0.001,
80.13816925734024,94.98269896193771,logistic,63-36-27,0.001,adaptive,0.005,
80.13816925734024,96.59746251441753,logistic,63-36-27,0.004,adaptive,0.0001,
80.13816925734024,95.8477508650519,logistic,63-36-27,0.005,adaptive,0.0005,
80.13816925734024,97.28950403690888,logistic,63-36-27,0.0007,adaptive,0.001,
80.13816925734024,96.25144175317186,logistic,63-36-27,0.0007,adaptive,0.0001,
80.13816925734024,86.4475201845444,logistic,63-51-39-27,0.1,adaptive,0.7,
80.13816925734024,100.0,logistic,63-51-39-27,0.7,adaptive,0.01,
80.13816925734024,99.82698961937716,logistic,63-51-39-27,0.01,adaptive,0.01,
80.13816925734024,86.4475201845444,logistic,63-51-39-27,0.07,adaptive,0.7,
80.13816925734024,100.0,logistic,63-51-39-27,0.07,adaptive,0.0005,
80.13816925734024,99.7116493656286,logistic,63-51-39-27,0.001,adaptive,0.01,
80.13816925734024,100.0,logistic,63-51-39-27,0.007,adaptive,0.007,
80.13816925734024,100.0,logistic,63-51-39-27,0.007,adaptive,0.0004,
80.13816925734024,99.94232987312573,logistic,63-51-39-27,0.0004,adaptive,0.01,
80.13816925734024,98.6159169550173,logistic,63-51-39-27,0.0005,adaptive,0.001,
80.13816925734024,99.94232987312573,logistic,63-51-39-27,0.0007,adaptive,0.005,
80.13816925734024,85.52479815455594,logistic,63-42-27-27,0.4,adaptive,0.7,
80.13816925734024,98.15455594002307,logistic,63-42-27-27,0.5,adaptive,0.01,
80.13816925734024,85.87081891580162,logistic,63-42-27-27,0.04,adaptive,0.7,
80.13816925734024,95.96309111880046,logistic,63-42-27-27,0.04,adaptive,0.004,
80.13816925734024,99.48096885813149,logistic,63-42-27-27,0.07,adaptive,0.01,
80.13816925734024,96.53979238754326,logistic,63-42-27-27,0.004,adaptive,0.0007,
80.13816925734024,98.21222606689734,logistic,63-42-27-27,0.005,adaptive,0.01,
80.13816925734024,95.32871972318338,logistic,63-42-27-27,0.007,adaptive,0.007,
80.13816925734024,85.81314878892734,logistic,63-42-27-27,0.0005,adaptive,0.7,
80.13816925734024,85.40945790080738,logistic,63-42-27-27,0.0007,adaptive,0.7,
80.13816925734024,94.86735870818916,logistic,63-42-27-27,0.0007,adaptive,0.0001,
80.13816925734024,95.90542099192618,logistic,63-42-27-27,0.0007,adaptive,0.0005,
